"sampleID" "HLAA_C_t" "HLAA_M_t" "HLAA_LOH_t" "HLAB_C_t" "HLAB_M_t" "HLAB_LOH_t" "HLAC_C_t" "HLAC_M_t" "HLAC_LOH_t" "TP53_C_t" "TP53_M_t" "TP53_LOH_t"
"344" "C509.TCGA-97-7937-01A-11D-2167-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 1 FALSE
"345" "C509.TCGA-97-7938-01A-11D-2167-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"346" "C509.TCGA-97-7941-01A-11D-2184-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"347" "C509.TCGA-97-8171-01A-11D-2284-08.2_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 1 FALSE
"348" "C509.TCGA-97-8172-01A-11D-2284-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"349" "C509.TCGA-97-8174-01A-11D-2284-08.2_gdc_realn_genes.csv" 7 2 FALSE 7 2 FALSE 7 2 FALSE 4 2 FALSE
"350" "C509.TCGA-97-8175-01A-11D-2284-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"351" "C509.TCGA-97-8176-01A-11D-2393-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"352" "C509.TCGA-97-8177-01A-11D-2284-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"353" "C509.TCGA-97-8179-01A-11D-2284-08.6_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 3 0 TRUE
"354" "C509.TCGA-97-8547-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"355" "C509.TCGA-97-8552-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 1 FALSE
"356" "C509.TCGA-97-A4LX-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"357" "C509.TCGA-97-A4M0-01A-11D-A24P-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"358" "C509.TCGA-97-A4M1-01A-11D-A24P-08.3_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"359" "C509.TCGA-97-A4M2-01A-12D-A24P-08.3_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 1 FALSE
"360" "C509.TCGA-97-A4M3-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"361" "C509.TCGA-97-A4M5-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"362" "C509.TCGA-97-A4M6-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"363" "C509.TCGA-97-A4M7-01A-11D-A24P-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"364" "C509.TCGA-99-7458-01A-11D-2036-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"365" "C509.TCGA-99-8025-01A-11D-2238-08.1_gdc_realn_genes.csv" 6 1 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"366" "C509.TCGA-99-8028-01A-11D-2238-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"367" "C509.TCGA-99-8032-01A-11D-2238-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 3 1 FALSE
"368" "C509.TCGA-99-8033-01A-11D-2238-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"369" "C509.TCGA-99-AA5R-01A-11D-A397-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"370" "C509.TCGA-J2-8192-01A-11D-2238-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"371" "C509.TCGA-J2-8194-01A-11D-2238-08.1_gdc_realn_genes.csv" 6 2 FALSE 6 2 FALSE 6 2 FALSE 3 1 FALSE
"372" "C509.TCGA-J2-A4AD-01A-11D-A24D-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"373" "C509.TCGA-J2-A4AE-01A-21D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"374" "C509.TCGA-J2-A4AG-01A-11D-A24D-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"375" "C509.TCGA-L4-A4E5-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"376" "C509.TCGA-L9-A443-01A-12D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"377" "C509.TCGA-L9-A444-01A-21D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"378" "C509.TCGA-L9-A50W-01A-12D-A397-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"379" "C509.TCGA-L9-A5IP-01A-21D-A397-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"380" "C509.TCGA-L9-A743-01A-43D-A397-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"381" "C509.TCGA-L9-A7SV-01A-11D-A397-08.1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 3 1 FALSE
"382" "C509.TCGA-L9-A8F4-01A-11D-A397-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"383" "C509.TCGA-MN-A4N1-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"384" "C509.TCGA-MN-A4N4-01A-12D-A24P-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"385" "C509.TCGA-MN-A4N5-01A-11D-A24P-08.3_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"386" "C509.TCGA-MP-A4SV-01A-11D-A24P-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"387" "C509.TCGA-MP-A4SW-01A-21D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"388" "C509.TCGA-MP-A4SY-01A-21D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"389" "C509.TCGA-MP-A4T2-01A-11D-A24P-08.7_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 2 0 TRUE
"390" "C509.TCGA-MP-A4T7-01A-11D-A24P-08.6_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 1 FALSE
"391" "C509.TCGA-MP-A4T8-01A-11D-A24P-08.5_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"392" "C509.TCGA-MP-A4T9-01A-11D-A24P-08.6_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 3 0 TRUE
"393" "C509.TCGA-MP-A4TA-01A-21D-A24P-08.6_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"394" "C509.TCGA-MP-A4TC-01A-11D-A24P-08.6_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 3 0 TRUE
"395" "C509.TCGA-MP-A4TE-01A-22D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"396" "C509.TCGA-MP-A4TF-01A-11D-A25L-08.5_gdc_realn_genes.csv" 7 2 FALSE 7 2 FALSE 7 2 FALSE 3 0 TRUE
"397" "C509.TCGA-MP-A4TH-01A-31D-A25L-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"398" "C509.TCGA-MP-A4TI-01A-21D-A24P-08.6_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"399" "C509.TCGA-MP-A4TK-01A-11D-A24P-08.6_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"400" "C509.TCGA-MP-A5C7-01A-11D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"401" "C509.TCGA-NJ-A4YF-01A-12D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"402" "C509.TCGA-NJ-A4YG-01A-22D-A25L-08.5_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"403" "C509.TCGA-NJ-A4YI-01A-11D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 1 FALSE
"404" "C509.TCGA-NJ-A4YP-01A-11D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"405" "C509.TCGA-NJ-A4YQ-01A-11D-A25L-08.4_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"406" "C509.TCGA-NJ-A55A-01A-11D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"407" "C509.TCGA-NJ-A55R-01A-11D-A25L-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"408" "C509.TCGA-NJ-A7XG-01A-12D-A397-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"409" "C509.TCGA-O1-A52J-01A-11D-A25L-08.4_gdc_realn_genes.csv" 2 0 TRUE 5 2 FALSE 5 2 FALSE 2 0 TRUE
"410" "C509.TCGA-S2-AA1A-01A-12D-A397-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"411" "C662.TCGA-05-4384-01A-01D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"412" "C662.TCGA-05-4390-01A-02D-1753-08.4_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 3 1 FALSE
"413" "C662.TCGA-38-4631-01A-01D-1753-08.4_gdc_realn_genes.csv" 3 0 TRUE 6 NA NA 3 0 TRUE 3 0 TRUE
"414" "C662.TCGA-38-4632-01A-01D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"415" "C662.TCGA-38-6178-01A-11D-1753-08.4_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 3 0 TRUE
"416" "C662.TCGA-49-4488-01A-01D-1753-08.4_gdc_realn_genes.csv" 4 1 FALSE 5 2 FALSE 5 2 FALSE 3 0 TRUE
"417" "C662.TCGA-50-5930-01A-11D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 3 0 TRUE
"418" "C662.TCGA-50-5931-01A-11D-1753-08.4_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"419" "C662.TCGA-50-5932-01A-11D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"420" "C662.TCGA-50-5933-01A-11D-1753-08.4_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 3 1 FALSE
"421" "C662.TCGA-50-5935-01A-11D-1753-08.4_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 4 2 FALSE
"422" "C662.TCGA-50-5941-01A-11D-1753-08.4_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"423" "C662.TCGA-50-5942-01A-21D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"424" "C662.TCGA-50-5944-01A-11D-1753-08.4_gdc_realn_genes.csv" 5 1 FALSE 5 1 FALSE 5 1 FALSE 2 0 TRUE
"425" "C662.TCGA-50-6591-01A-11D-1753-08.4_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 1 0 TRUE
"426" "C662.TCGA-50-6592-01A-11D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"427" "C662.TCGA-50-6593-01A-11D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 7 NA NA 3 1 FALSE 2 0 TRUE
"428" "C662.TCGA-50-6594-01A-11D-1753-08.4_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"429" "C662.TCGA-55-6543-01A-11D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"430" "C662.TCGA-67-4679-01B-01D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"431" "C662.TCGA-67-6215-01A-11D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 2 0 TRUE 2 0 TRUE 2 1 FALSE
"432" "C662.TCGA-67-6216-01A-11D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"433" "C662.TCGA-67-6217-01A-11D-1753-08.4_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"434" "C662.TCGA-73-4676-01A-01D-1753-08.4_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"435" "C662.TCGA-75-5122-01A-01D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"436" "C662.TCGA-75-5125-01A-01D-1753-08.4_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"437" "C662.TCGA-75-5126-01A-01D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"438" "C662.TCGA-75-6203-01A-11D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"439" "C662.TCGA-75-6205-01A-11D-1753-08.4_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"440" "C662.TCGA-75-6206-01A-11D-1753-08.4_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"441" "C662.TCGA-75-6207-01A-11D-1753-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"442" "C662.TCGA-75-6211-01A-11D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 0 TRUE
"443" "C662.TCGA-75-6212-01A-11D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"444" "C662.TCGA-86-6562-01A-11D-1753-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 4 2 FALSE
